colName_FirstName|colName_GEN|colName_MARITALSTATUS|colName_EA|colName_COUNTRY|colName_USPHN
mckeown|Female|Civil Partner|H_b.35w_._.u@5-cbS.H6.y.EbR|Armenia|+1042- 414- 6213
beşir|F|Widowed|8n_Z@[2.9.42.7]|Georgia|(896)/ 4977666
jadiel|Female|Married|"_"@1.xl-H-K2.q6H.bW|Australia|+1(503)168 .6579
yanqing|M|Single|_._.T.l.cu__@-9s.n-286.d-.Y.cip|Nagorno Karabaj|+1/818/ 079 2151
inell|F|Divorced|__@R349.L.G0Mj-8qv33-F-6Rf.Cq|Tschad|061  4609131x.55
hoskins|F|Civil Partner|7t.m@2p-L.Vy0e-wh.V.wxd2.pyBSc|美属萨摩亚|(370) -3589263
yueying|Female|Divorced|_Iu5_1k.W0p_i.D_Y@z4MyTqv7.JM.j4-9-3--.B4-j.ygQc|Германия|850782 - 3333x.1
reghu|Female|Civil Partner|u@R-W9.74le--0.2Z-Y-oR-D.----Y.qmp|Südkorea|(463)4629577X998
jatavallabhula|M|Separated|_6LW4.nzOu@[5.8.4.1]|法国|+1.(213) 4241410
tudorita|F|Widowed|"C_.V.f_.5yw_y.u_q__X"@-U-6t-Q.-v.N22RU.j-0p.dOWSHL|Colombia|+1(689)  5213728
galiaskar|F|Widowed|w@2--.v.-E-93RHgrr-Z-252.0D.OacCs|République démocratique du Congo|041  343 7263
calista|M|Separated|en.I3_.a73__@K2-.-2xm-A-j6qSw-BKh.x.30U-.Mrjwil|馬其頓|1(159)- 541 2044
lavena|Female|Divorced|__@0bI.3X.-J-UwzJ.N-FSJ.NA|蒙古|947. 059-0094x.6
maylin|M|Surviving Civil Partner|_0.7.b92__tzH._3.e_o6_9m@x.rq|澳門|+1(742)114- 4843
yzan|M|Separated|8@-sx--.-.73n.X4.oJ|Гаити|089  4719472EXT6
katy|M|Single|I._s@E.w6.nXa|Litauen|756244  7612X.64
scudamore|M|Widowed|_7_@wK.-G-5S.jtFS|Guinée-Bissau|001. 158 - 3743
katrīna|Male|Surviving Civil Partner|"_jgtE_.g2D__.k8"@[51.995.10.35]|Maurice|(135)1183548exT4
traylor|F|Single|K_.2F@4N0.5--V.9-86-1X19HN.-Qz7O.RqAD|Países Bajos|(881)9273633
hán|Male|Separated|g5_OW@u-.-ID.G-6.2.crHFfY|Suisse|774  5051579
ayanna|M|Divorced|L_@[0.8.9.6]|塞拉利昂|013/ 544. 2363x9
ebury|M|Separated|3.8R3.00N@[3.133.30.4]|法罗群岛|012 945. 3722
christa|M|Divorced|K._e_pD.1e_@js.-.4.-F-.ccZt|Cameroon|1(174)614  6287
guillerme|M|Civil Partner|0_J.O.o@RE.x-2.----HS---Bj.2.yHuRK|Saint-Kitts-et-Nevis|006729  6984ext4
verka|Male|Divorced|"_"@Z7.P-f-4-X-2.S-js5Tjz-3BkK-W-.x.lt|马来西亚|098295  9997
gala|Female|Single|C.7@0R.I7-uHll71-jA.x7-14O---4J-.4.KKys|Korea, North|+1/004  070.5586
xueling|M|Single|0J.0I4._h2d7@GB.ij-.6-489qySz--2a.m6S6x0vb.euz|Nouvelle-Zélande|+1 399  765 8493
deans|Female|Separated|Dw7Tg_5T.tB.__z._w@[8.4.73.79]|Индия|1/9369844673EXt2
teibi|M|Divorced|_.3v8@fhQ-.-h3C-F3.3-7k-q-P.o1Q.yQO|Brunéi Darussalam|054  604/5139
benachir|M|Widowed|rc._1@-l5hx.LNI-.E5cs-86Zc-.4.PYcf|Азербайджан|+1(270) 360 6770
treasure|M|Civil Partner|4L1_vF2x._F.17_L___C.b5.__09__B@[514.6.473.6]|Gambia|(407)-824/2686
ruslanowitsch|Female|Separated|___D@8.9.DG|莫桑比克|089- 178/4090 X6
osvaldas|Female|Divorced|"TM._._"@9.1n--.maUC|賴索托|+1-472966 .6777
hewett|M|Civil Partner|H894W.M._6iF_1X9@BR.Ug.OH|瑙鲁|958602- 6241
sâadane|Female|Single|H._A_56_._SX81Na._@[6.536.6.8]|United Kingdom|+1.(414).9266700
rosenda|M|Married|_1_@WSO.0DlI.1g-I---Sr--z-.6T.HL|Îles Fidji|+1(043)6488798 
mariella|Male|Divorced|Q.D.2JOK_G@a1M9.x.Dc8.-n62bQ-8-.GaUaCr|Turkménie|(199) 456  6022
nonoy|Female|Separated|lM@-.9W3.3.vRL|les Bahamas|(227). 178  0415
espy|M|Single|6@[1.3.171.80]|聖多美和普林西比|051. 601 9028x09
shmuel|Male|Civil Partner|"_"@j6-6A-Lr7.S--E-.p.-Sr-3.gglu|Italie|080/018  9733 
miracle|M|Widowed|f9J2__t.TY.4.52_.2E2MU@98-p-2.x-41FV.--Y-51U.82G0g.nxvNP|Chili|1(351)/ 1529992
kelian|F|Married|n_.R_m.E_@Jp----OlN-i-E9.-Jj-f.-wnp58.pdJ-z.VHDl|秘魯|1(721) .268.8126
belsazar|F|Surviving Civil Partner|7@X3-Y-Q14k0.w-9XjXut1DxI-t8-.7.-1IIe6x.bL|Guinée équatoriale|+1805/031 7147
taraje|Male|Widowed|9oo._.NHg_H@Ac.Wr-.-Ln.l.bVvnMr|沙烏地阿拉伯|1.963/ 6303200X4
ashawna|Male|Civil Partner|"f44._.___._._1n7__"@-6hH6.-X.jx|Tanzanie|1 (456)  2951032
dougray|Male|Widowed|_Q@8H-j-V-.r.4-8---C2Q9-H-.Jz|Ngwane|(722)8157647Ext8
coleen|Male|Single|1_w__i3._L_1@vST-.m.v-H-A--RXi-.--7g.WQOP|Guatemala|(506).097- 6788
charul|Male|Surviving Civil Partner|_y__.___O954p@N6.e-2-ikWC-X0SG.D0N-qK.Wu|Palaos|(331)9089073
dagmar|Male|Divorced|iWnH@3.-g74-o5.MSyIR|Sambia|+17771787000
vitalija|Male|Married|_7p7.QQx6@9uzRsh9h4.kN|Уругвай|123. 979/3537
baudelio|Female|Single|_@-If-VMN602C94.v-M-1O.9m.vc.Bq|Malaysia|1-946 /537.2664
acoydan|Female|Surviving Civil Partner|nLQn_@V9o.-XT-O-6.-v4.52SLRfb7.Ra|喀麦隆|+1 -(432)7865677
apul|Male|Surviving Civil Partner|"d._"@3u2cHI2658BisR--.7K-6.87qz.-Am.AZfWF|Гренландия|+1 827 474-7494
boothe|M|Widowed|AG_5L8x_@-j1-F.-.1m.Lvd|Bangladés|+1-(526)/2080408
iliev|Male|Married|"y"@l-.gXMX8Eds-.41-Rv.9LH26-2O.AA|Egipto|715 .295  6458
joong|Male|Separated|_7Y@[7.557.81.8]|Transnistria|+1284  070 2990 
rachel|F|Married|"4.1"@pP1QC.-.i-UB.-.nlRQ|Vírgenes Británicas|1 (155)  5886042
cherlyn|M|Surviving Civil Partner|"X.X"@-3.o.SW--b8.8.oB|關島|+13745505761
nanci|Female|Divorced|_@90NGx-.u9-Gx9s-Y8f57i.Df|Schweden|+1841159 .3172 
asanterabi|Female|Civil Partner|2.6nM7._5mD@-.-j4-Q-9a.4.h6y.hj|莫桑比克|002  9274268 
muhammadu|M|Married|5B.6b@--0cB4jW4.1p.Yb5-J-Q-n.D-T.oqu|Республика Корея|004330 0324 eXt4
ikhlass|Male|Divorced|"F.__0._"@-.XR|Usbekistan|(424)/7453233 
tirumala|Male|Divorced|"Mbzh.4.z.0_Z82q.Gp"@Z-P-NigrT--k58qK.--X1.1lNzr.-1ze-.NP|Bélgica|+1/793- 2445295
hendricksz|M|Divorced|a@T1Iq-.-q--u8.q.-.jJwU|Trinidad and Tobago|1.(747) 894/2536
friederike|Female|Divorced|Y4@dJry.62P--K.MM.z.Fj|Самоа|614636- 5155x. 1
mohamed|M|Separated|E9a.c@[3.808.86.5]|Cabo Verde|+1.(582)183 6283
zinovyevich|M|Surviving Civil Partner|"pq_2_"@[173.35.3.1]|France|(989)8749922
parashkev|Female|Divorced|60@7N.29-t37-U2.t.Lkle-.rk|突尼西亞|042 /774 5617
jumani|M|Surviving Civil Partner|Ei.AU.G.i_@YP.-.9-.u-8gOdZd--u-.UD|巴拿马|1(184)/124 5908
homar|Male|Surviving Civil Partner|_@-.i.zl7.f1F.YU|Turkménistan|+1(140).858.6708
senlian|Female|Single|__A.8_W__3_W.Q3.2cb@hGS.YLlY|瑞士|(915)- 0256933 
valko|Female|Widowed|m@A.-.sj.5.JlT|格瑞那達|131- 156.3515
ethelred|Male|Widowed|"8_3TV.ek___Dq4"@[15.2.84.90]|San Marino|+18503693630 
aita|F|Separated|_@F4-To.9-5M.G3I.-.lt|聖文森及格瑞那丁|897/370-9883ExT2
yeferson|M|Surviving Civil Partner|"6H2c"@7smT.o-o-b-3.0j6-J5.nLg.bEB|Nueva Rusia|766  589  1599X2
jermelle|F|Widowed|_@H.R-5.6DG.6Wv-4--K-Zn-dK-5.dV|Panama|1(602). 9318470 
ysidora|Male|Surviving Civil Partner|V@hI.-Y.R.Jt1sZ.In|Honduras|1(189)5061942X7
bernadette|Male|Divorced|"ah3.K85"@[7.9.779.003]|Congo, República Democrática del|+1 (615)0692799 
amanzia|Female|Divorced|_.4_.1OF.a.76xg2L9H@77.A-.-ia.73F.IDn|吉尔吉斯斯坦|1 611858-4607
cmiljka|M|Single|H__@G.Ts-.NSsSR.t3.hIZ|Croatie|1-(428) -6486005
rami|M|Married|Q_@z.oF|Mauretanien|333714 2177X 257
gurminj|F|Surviving Civil Partner|D@hsz--A2-60.--7.A2.dM-3G-y---.iXN|孟加拉国|730328  8041X 0
casio|Male|Surviving Civil Partner|__9g0@9wJA6d2-h.xdu|Trinidad y Tobago|1-(765)  8676336
tamotsu|F|Widowed|__c_.2@xs7Ud17x.V8h09.jwZC.Gp5.HgrZ|Argelia|641 /597. 7774 
humes|Male|Separated|y311RRKV.A__.vH__6@[2.37.803.1]|斯瓦尔巴|1.424-364  6056
rosabel|Male|Married|_.s2__B@I.FVG|克罗地亚|(807)362 7884
marlehn|Female|Single|d_@R0ac--8d.Xd.-d-.c5YK5--9-L89RB1-.lc|Finlande|(143)  3428777
toria|M|Widowed|"f___"@8.-8w.-R3D4Fq---.n2-.nj|Turkmenistan|169 / 9872430
eldora|F|Divorced|7_@[9.137.165.910]|Tunesien|(030)/ 0571971x2
gleva|Male|Single|_L_.e1fk@-.--0-.-.xx|Taiwan|1/(147). 6823328
boscawen|Female|Separated|gD@aF66Hs1-Q2ad.9T.-d-G6mI.5-.bz|坦桑尼亚|860 505/ 5993x.7
curran|Male|Civil Partner|8g@k.-4n9.O.9.dFQei|Nueva Caledonia|511 2855733
quawntay|M|Divorced|G1@Ic--pn.yEJj|Saint-Vincent et les Grenadines|(106)382/ 5468X4
ekan|M|Surviving Civil Partner|h_8_@[7.49.7.9]|Nueva Caledonia|(052)  585-7658 
milian|M|Single|c4@-5-Dg.-.4.7h21-n122.tQR|Самоа Американское|(163) 479 5961
nixon|F|Widowed|r_U_5V@-Ij.6-T7-.z.5C6---4-.YL|Australien|(345) .348 6880
anastacia|Male|Surviving Civil Partner|u1p300s@[5.99.477.131]|Malta|(759) 281 -9996 
caramella|M|Married|7z.j@[4.7.278.2]|République démocratique du Congo|(261)2269109 
aeron|F|Single|4T@[9.83.60.985]|Canada|063 -572 .9005X9
ivet|F|Civil Partner|"62_.Fm42"@-n-Lr-5-7-.64.s-6.l.zd|毛里塔尼亚|1/793510 . 9376
alev|Female|Separated|3_@O.0-YA.-A-.1X.Bl|Croatia|363  0439883x.6
camen|M|Separated|_.LpE_3_cD.__.51Z8__._ZtwH9T3@u-5O--yQ9qw9.EjH.O650.T1.Asun|Fidschi|042-4784217ext1
davy|F|Single|K1@[109.1.1.0]|Гана|(527)858  3700
ingleton|M|Civil Partner|_@Ukl-Y9-b-SBDJf9.GE|Romania|(405)/0336872
marylu|F|Separated|"93_4ax__"@p.AS.57Jnd.L76.Wdf|菲律賓|9548614900Ext 15
ildelfonso|Female|Single|"1kYOT_3G._"@-.N-l-.Jj|澳門|(268)100-6563x.6
dumoulin|M|Single|7004@[290.01.2.3]|Gibraltar|+1.(793)536-6612
anita|M|Widowed|bn@5.d-R1-Mg5A4WZQ.M-1h-u30.Ll-Kgp.Na|Судан|1 (063)892/ 5817
doubleday|M|Separated|YGFX.F66_@S-J-F-4-.fqUmF|Groenlandia|(914)4627695ext1
binjie|M|Surviving Civil Partner|GN._o._.Q.4BiIV7p@-.R--7--.4lDCY-8816-.cu|阿富汗|029 930  0960 X4
reijo|F|Separated|l9J@ana.Bn-3-71--.T-.V.YJH|Kongo, Demokratische Republik|+1(690) .1079347
meylisah|M|Married|"_uwr"@--5lJF--HgvhF.-.5.-k.LJ|Эстония|445  304-2783
anodea|Female|Surviving Civil Partner|_7Ne.I_@[4.4.5.071]|安地卡及巴布達|+1 9743379587
roderic|Female|Widowed|_9@[46.18.62.25]|Vereinigte Staaten|530625. 0229EXT6
paseka|Male|Divorced|7.0.O@9O--38.k.U3-.7-.fyYN|黎巴嫩|+1.610-677.0893 
tryzuby|Female|Surviving Civil Partner|F1@35.37pEJbPaV-.wG|Sudán del Sur|6286889540exT3
solaiman|M|Single|h.Y.x8w7@2.p-4-b--7.-8.Herl.Oc|Греция|+1(762)/ 0846310
dionis|Male|Widowed|88.__qm._nDp8C@7-UA7-P1----5h5.D.8VFW93qGWr7o2.-96s.hOHJd|Ангилья|823931.6256
reub|Male|Married|Iz.o@Y-k5Y3MsO.Lc.47--453.z.GvTMNJ|圣皮埃尔和密克隆|(344)/ 831.4496
aridani|M|Single|2Q@[4.770.6.4]|Macédoine|1 997021  8193
correia|F|Civil Partner|0@H.d.--17hB6BI-IQ-Rn-.U.ztz|Bahamas|(455)  175/ 5198
grégor|Female|Separated|"2"@-W-M-y-.-Ja8--r4.8wAiO3.8.RA|Moldavia|(536)-494 /6859
opa|F|Civil Partner|a06N4S.lB._.i@n1wOezk-.1.9-IZ-.Jw|泰國|089 5370592
myun|Male|Separated|"z__.51_"@-0.b.-.--P.are|Gambie|(700)  993 6273
menko|F|Civil Partner|I.n_9@53-n.GG.a.vj491-.QR|Burma|890- 744.0918
senam|Female|Widowed|_x_Zz_Sw.3__.K.hW@d.-.8.T4yL7i.NF|Namibia|1(019)260  1216 
shimshon|Male|Divorced|rH_U@[618.1.9.97]|St. Vincent und die Grenadinen|+1 .(593)6078187
balbe|M|Separated|_@[9.650.917.915]|Yemen|0489550627X. 0
weavah|M|Divorced|c.h8_75Zid@55V70L-Stf.9--.-x8.-Su-s-a44S0-v6Lm.XOWU|Surinam|743  118 . 4358
kait|Female|Divorced|FA.3_5_3pS0@50-56DQNpCF0-u2r.7f8---CEg.lP|加纳|(937)/ 671-2351
mussius|F|Divorced|_X@Xp.-.q.dxn.Bz|Algeria|+1 -(948)4052095
jönsson|Male|Widowed|2@S0.-AImXl4b.7z-n-3.HO|Chile|+1 -743213 0500
hiis|F|Civil Partner|KD.K4.0dM.P_@5.-1.--85e129a-.F-42.XV|Marianas del Norte|(100) 4142154
tassel|M|Divorced|"666_.gS"@LxI.NLa|Андорра|084  770  2648
hamma|F|Divorced|S_k5_XBd@7.7r.-1.44.hla|Dominique|1 .3660761452
xingcan|Male|Civil Partner|a6g._N.f.J@u4.q-.pA|Perú|(857).5045305 x2
oyetunde|Male|Surviving Civil Partner|IL@[819.3.9.6]|圣诞岛|127/ 2872779
xiangyang|F|Separated|H@u.601.Z7.h9a.FV|Филиппины|031184 1022
ozden|F|Single|6G3__dg_.71g@3l.2.--2wMW-tD.pYvdL|Lettonie|385988 . 6577
ela|M|Single|_60_V.jE@2-j-.l.-.39Qb.Kdj|Реюньон|+1/(313)-3047697
fayza|F|Widowed|80_@-fT-1--T.-1-5Yb4-.OV.YY|Эфиопия|000 . 874/ 1818 
jieke|M|Separated|E@w-vB-raRE4.94TuCp0.-y19.ZE3fkQ7S8FBk1I.SX|Curazao|+1 600645.9367
karrie|F|Surviving Civil Partner|As_.q25_T.c@Z-ZL-Tw.--r90J8L-xUywa.L63.p.jzwka|Руанда|(060). 505.9180
annunziata|Male|Widowed|"W"@D91J.-.sF.D.Qn|Vírgenes de los Estados Unidos|072. 704  6027X6
hoà|M|Widowed|_4._.t_@u3RE---L--O.-OU.tV|義大利|087 / 450/ 4164 
uladsislau|Female|Separated|vy8fK6S2.8.XEr_F82@7-eJI.K2mq2Ra3G8.p8--ruBW5.2.jvA|Algeria|041. 893 8975x.5
ketevan|Male|Divorced|"gc.4N._.3_P._4"@--V8-S1Vr7302.--.q-H0lL5--b.-6j.veD|Slowenien|088.508- 9244 
gianna|Male|Married|_@86.5Q1o5-.0--7.f5Rl9.PrK|Испания|543- 1119453EXt8
dombina|Male|Divorced|45.j_@-S.y0Y47P1m0a6-e.-5.dv|Шри-Ланка|074 .789 . 1583
mikirō|F|Separated|9g__@k7-k.Ba|Feroe|460716. 2026X346
yamil|Male|Separated|S@9.D.5--02Jg-f4e--k39.-k6UL2-7.Fhz|赤道几内亚|027.328-8081exT2
lartey|M|Married|____._ur.1xAx_v.S.y9_M_sX_@-v-C7--1H5.4.R.3-1afv-E1Q.SpNG|Comores|(171) /223- 7412
susi|F|Divorced|"42W"@[7.011.0.6]|Libya|047.697  2826x60
templeton|M|Divorced|5.___Q9_@esvPA8S5G8L.0OxVqo-U0d.M2ER0rk.a5.TsKA|Maurice|396044 0130 
mcfiach|Male|Single|"__.WN"@-yu-4ew87Mhu2H8u.jZ|Níger|612/ 519  0411 
daguo|F|Widowed|T_@PT6Z-b-k2Kr.06L---.1.k7.Dtfis|Palaos|(125)  256  1535
goede|M|Divorced|_.f9_GfP3_@bM-82CS.I21kJ4K.Z8.-i.jrdY|New Caledonia|(665)407-6481x 0
xana|M|Divorced|_3@-V.R.---UVK-.-y.dPkBWT|Vanuatu|087/553/ 6726
adílson|Female|Civil Partner|v6__.w@-z.EN4jJK6B.5-3e.Vd.tsI|Hungría|004861.7920X 81
andrus|Female|Surviving Civil Partner|T.4wExY.b_@wv.-.759bP.l-cj-.Mm|Болгария|139. 869  3986
gotrik|Female|Civil Partner|zaTV85G@-J-70949sxY5.--l.a.87.JO|乌兹别克斯坦|+1.(669) 4609394
torrance|Male|Married|"t.24.Q9x"@-7pe--7cFex49.UMs.T--.8J.JA|Великобритания|+1-122.5701472X7
hüsni|Female|Single|"7I_"@[306.7.42.45]|Fidschi|+1243445  1259X5
huatahi|Female|Single|9c.FJ2_@n7.M9-t.l3R--9nvS9.-h-5aen.MF|Нидерланды|+1880. 174 9470
leyi|Female|Widowed|__@W.-.Xct|Irland|1-465  845 8626
albaro|Female|Civil Partner|f@UNw-.wd43.3p-n-Mk.W-P6dC942.vD|Congo-Brazzaville|022 .399 .9271
liber|Female|Widowed|T09A4._.E@gq-98q4y.F.lpBc|Islas Feroe|1(715) 2144723x5
karyme|M|Widowed|5_.QR@-.59-Ji0vsK78Hb.W1h-E--F9MT.-7-tt-nZ-f.dKPvfQ|Timor Oriental|042 857 7479EXt9
kruse|Male|Single|_.f.1ShVv_.TK.yGsi_3S_@-5G0.vp|Косово|1(283)  721 8574
zoa|Male|Widowed|w@7-D.R----.Xua7e.-GKB.rLo|Alemania|+1.861  422 8474
fernandina|Female|Single|S1._@I.5-d.Ez.XH|Hong Kong|+1-841840  7716
coast|M|Surviving Civil Partner|X9L.Wd.r.j4238_PS@EKo48-N--1SIA.-.aT5-l4.-62.vzNEn|Самоа|040  7962874 
yōji|M|Surviving Civil Partner|5_@-Na.09-2-.1b6-.-64JME5-Y.Gf|摩納哥|1(573)- 491 3591
tifani|Male|Civil Partner|_JbE.c_@[51.05.914.0]|Marshall|032085/ 4658ExT8
jadav|Female|Single|V.O2_6Y__._lQ8@sSFPa-.9.-2.K-O.ae|United States|211.244.1139
lemarcus|Female|Surviving Civil Partner|Sd.5_z@4nx1Vx--0.-1nb7bJ6.3-t-K8--WLrw1TP.Xo|Somalilandia|0177842993 X7671
cathi|F|Separated|"__9.G.o.S"@6J--4kbQ-CfT5d.Iy|Singapore|943- 333 -2134x7
haouari|Male|Civil Partner|g._X@9.0.iH8.f6iRMv.cNcW|Bahrain|1(520) 975-5731
gabriel|Male|Civil Partner|J3.M@S-N.fU--U3S--.B-j5uBYR7zKs.P4-.YALcpY|Бурунди|6838312425exT3
justing|Male|Widowed|V_@[7.9.89.063]|Marruecos|+1.(730) 8046891
abril|Male|Surviving Civil Partner|BU__@[886.861.8.46]|苏里南|095- 3665471X89
heviel|Female|Married|E@-16hENL-8wNXcv0t.-1P.N-e.K5.pkjqGQ|Somalilandia|1 215. 387/1892
osvaldas|Female|Married|To.g_@[7.38.0.706]|Сахарская Арабская Демократическая Республика|+1 /327946 -2743
qawwal|F|Civil Partner|"P0oI1YH1.j7cM___5"@-f-bmUc6e1N-.9p-0.Ll|Saudi Arabia|1 (673) 484 5889
ndoda|Female|Separated|"tNiw_"@[011.0.4.10]|les Tuvalu|700/ 0207684X. 1
efram|Female|Separated|P@[8.51.975.78]|Перу|+1(418)  0997193
jadwiga|Male|Separated|6.605_O_.C.____@1.lJ1-4-ZD6NF.FX|Vírgenes Británicas, Islas|053/827-3875X.03
kimber|Female|Civil Partner|c@6-JZW-3-ltKs.0VCJP1fy9---1-11.C--P.--CKF.PS|Лаос|340206-2703
kendrick|Female|Civil Partner|2.P.5oF@[0.5.7.2]|Syrien|(867)-199/5380X4
bobley|Male|Married|O.sA@[18.1.49.0]|Érythrée|+1054 .5225210
dschanri|Female|Surviving Civil Partner|F__@[6.3.9.45]|Люксембург|048- 783 9483X.9
rudresh|F|Divorced|B@u67t20hFivaVFRz4.-x7D-6-d.4G4l-7.5R.KuTfRi|Afrique du Sud|880 .124 -2795X6
churchill|Male|Single|"B44P"@61b-K.e340N6.9sP6.9CZ5-Y.VaN|图瓦卢|(393)  920-7903
downes|F|Separated|"_"@N2-z-he.9AO.Mc.Y8LzXyjaS--2Yf--.dc|Kamerun|407  671  5357X6
atonio|M|Married|"8BRx._6._.__"@Rn.-tG6-4D.-0U-2.-6q--DGu.uKoy|Man, Isla de|921/ 1488969 
eufemio|F|Separated|O_1@[6.84.7.31]|Aserbaidschan|032-684- 9743
illart|Male|Divorced|4j2_HBGw@w--.f.o.2--s.wVMWcl|Bulgarie|+1/(418)005 2918
mitita|Male|Married|_@[32.8.61.3]|瑞士|(284)3339198
malaquias|Female|Separated|_c_Ef_@69.D-.d-.Zg.tu|Мальта|025/0693978X846
olev|Male|Divorced|Mpf.I_3_.3@[8.77.2.3]|Монголия|+1677  2130525X8
rimeta|Female|Civil Partner|e__7Isi@7IJ.iAC-A-L.64lMZfB.xN6-I.uubsuf|Сингапур|+1 002087/ 0364 
gizela|Male|Widowed|"7a8h"@[3.9.9.414]|Iraq|1 (072)5432540x8
maélys|Female|Divorced|"__M_p3I0"@ed-.yM67-.p-v8.6.Go|Litauen|(231)/7066596X83
angelino|Male|Single|_.0_.8Z3@y.-5-ya9YTPH-1-.L.-O.bUIO|Tanzanie|1042 . 6958052 
grzegorz|M|Single|O@Y.86S.b--.q.Ywwn|United Kingdom|1/(301)6147390
roell|Female|Single|005195_T@[584.53.59.15]|Burma|056.776- 6158X78
nazaret|F|Single|5Z.73.M_dHQ@8mm-.1.z.PNO|Îles Maldives|047  515 7895X10
xueli|M|Married|j@--G.-7-x2-.l.Wn-i.oc|Bangladesch|0386533833eXT 75
aslon|Female|Divorced|"C.__"@T97Ttn-97F-.kDe|Guinée|+1553- 264 /9415
martti|Female|Widowed|py1.U2H.3.4@10-NE46ki-3--8K-.-8-6---zr4.x-.-89z.Ekv|Cabo Verde|+1(378)461/1272
faïza|Male|Divorced|"GaKiM_B_"@165FZhD-.oT|Ангилья|+1(750) .7708329
bra|M|Separated|__.oGZ@3vA1--hJ2-H2MT0Y.7PAN-I-LggdHm.-n.i.uIgb|Libia|081 5633927X 117
mvundla|Female|Widowed|"mj"@[582.2.11.917]|Baréin|476/ 257. 0775X8
vadims|M|Divorced|KH3L7.1jF@-3-CK.-mXoP.9.2-.Kd|Chad|+1 (471) 6712003
nina|F|Separated|uK0uV@yhV.-.-.C.VotVV|Гамбия|+1276  113.8209
scawen|M|Single|2_X.__.K__i._.D@Xtmv4.dw9F6.V.N-X.kLP|阿根廷|623  9491179x 58
saxie|F|Single|T49.77eVp_._pd@Sb8-W-o.C85.8gST.4J--L1.mSbl|立陶宛|1.(011)  4579640
llewellyn|Male|Widowed|2@j-51-4-7.----U.-vv.Rm8B--M.YaZUiF|Norfolk|+1 (233)1576225
jhonathan|Male|Separated|5e47@[76.5.9.9]|Гайана|315350 / 6403 
loni|Male|Surviving Civil Partner|3@-.Eo|Кипр|876977- 2470EXt7
boerge|F|Married|_@-Bj-70DXbJ4c-c.-.2-5--.5-f.EQ|Guam|(468)  342/ 0727
akheeva|M|Divorced|FG.d9@[05.6.0.1]|Färöer-Inseln|+1 895 -428 3968
lemont|Male|Single|3@Z-Z.-n255.kbR|Papua-Neuguinea|+1(048). 6166935
villar|M|Widowed|___8k1.hJ.2_939.j@5vcfy.7n.q--D1.sZ|Botswana|1.(186) 6903193
rogelie|Male|Separated|"6"@d1-g-6pK-Y.pJ|ПМР|004281  2710
armelina|F|Divorced|OaN.o@G4749-0s6G-01--Y.6-.--.7.ev|Макао|1 918334 4147
milagros|Male|Married|"yj"@-2-R.-lJ8g79G-a--6q5r.LWua0.8-8CvM.jVdG|Гондурас|744- 382/7086
nikolče|F|Widowed|Z_.XG.078_@D-E-Y0-s8R.hi|Косово|1(769) -061-7668
borislav|M|Separated|"6s___y"@[62.8.9.21]|希臘|(058)/5992404
gizzi|Female|Married|"w_.aA2_s"@Cu.xS|Tunisie|(096) /0874320X4
zhidong|M|Single|4__xWm@-u-B-K7.-rzSdw.8.r4.ZqG|馬爾地夫|018-415- 5819
juli|M|Surviving Civil Partner|_Qb3.e.T.6@[2.084.2.54]|Италия|(191) 521 . 5969
granby|Male|Single|3_@[83.33.588.042]|Micronesia, Federated States of|(573)8313713 x 8
jiajun|M|Married|__@8B9h2-1.2J5.ls|圣基茨和尼维斯|+1(824)  6848918
caylin|Male|Separated|"4M3_r.1"@[2.2.1.26]|Guernsey|585405 /4517exT7
cason|Male|Married|"L8"@-T-.0FJ.9-470eL.mL|Christmas Island|040 008- 8057x8
pritivi|F|Widowed|FJ4.M47@-.-.-s8-HH.1.ZWou|Сан-Томе и Принсипи|0829112694 
fazul|Female|Separated|57_._@[8.0.3.470]|Vírgenes Británicas, Islas|375/ 804- 3377
mirl|F|Single|s._8q3.GB_fm_._HgK_._0U@n.635j-YJP4Bxm.-nQ-Qe4d.c01Z.dC|Baréin|+1902 / 518-7020
zorion|F|Civil Partner|K_@Q.-o9U.K-Qi9i2-.2M7.kB|Trinidad y Tobago|055- 7523460
leonte|Female|Civil Partner|"12_U._.0"@Xwp-U.87-E-.ZC|Grenade|+1 (021)6406170 
abselam|F|Divorced|E_.s._Xl@[7.6.012.7]|Australia|(226). 369 -2039
ron|Female|Separated|_4.2._w4_S6id.DN@-bp-O.kC-3.-U.JTq|Австралия|+1(308).4961615
cirino|M|Single|"a__Ukx_f._7.EH_7S.j.___"@-HF-.mUs|Belize|1(772)- 8114986 
vanoush|F|Married|G@--L-.P-Jvg7-PMN.1L2y-bck.k971.MsJ|德涅斯特河沿岸|848 /280-0286
armide|Female|Surviving Civil Partner|9@hq.-1xV2.-s8.-g--.MyLny|圣卢西亚|(320)849. 9615
hōsai|F|Widowed|7w@1.-45.C4.Z1F-go9--.bGI|Mónaco|(550)953-8733X31
aiskew|Male|Civil Partner|"C7._D.S._e4._r__N_0"@dvbj4pP.p-9v.q3q.d-5H-2j.yHtPj|Salomonen|1 (689) -8888705
lhouceine|F|Civil Partner|pwaO@TCC.--.Q-5.-dN-NF-.sRN|Saint Pierre and Miquelon|033 721  8113
sarfaraz|Male|Civil Partner|_63@[554.84.94.764]|薩爾瓦多|632167/ 1334X 92
